# ratedPower, rotorDiameter, ratedQ, blade_mass, Vrated, I1, I2, I3, ratedT, extremeT
3.920000000000000000e+03 9.800000000000000000e+01 1.945397965483759530e+06 7.696293216611396019e+03 1.265472799567485396e+01 1.075587857393768243e+07 5.172226547323718667e+06 4.250966170990955085e+06 5.281923018002343597e+05 9.011462653843506996e+04
3.920000000000000000e+03 1.000000000000000000e+02 2.005595754140178440e+06 7.947209507654505614e+03 1.248548092764601414e+01 1.152429045663272217e+07 5.541736142623963766e+06 4.554659904261526652e+06 5.314868944065585965e+05 9.288876651254871103e+04
3.920000000000000000e+03 1.020000000000000000e+02 2.064049151023081737e+06 8.211911695368346045e+03 1.232168049739778581e+01 1.234234495540976711e+07 5.935117600646804087e+06 4.877973520757206716e+06 5.353606153535026824e+05 9.579131709842267446e+04
3.920000000000000000e+03 1.040000000000000000e+02 2.121985658442721702e+06 8.488087789886205428e+03 1.216320820088422394e+01 1.320963237408448569e+07 6.352173908989544958e+06 5.220745099291545339e+06 5.397178340566303814e+05 9.884384859564532235e+04
3.920000000000000000e+03 1.060000000000000000e+02 2.179279129946941044e+06 8.776165013646343141e+03 1.200972157233839788e+01 1.414113823532307334e+07 6.800111221721965820e+06 5.588897256921879016e+06 5.444780303286552662e+05 1.019249629102596664e+05
3.920000000000000000e+03 1.080000000000000000e+02 2.233445992337522097e+06 9.075961966269343975e+03 1.186099613574863554e+01 1.511907941138996370e+07 7.270378088143310510e+06 5.975401699873909354e+06 5.496059435859549558e+05 1.051077285430982447e+05
3.920000000000000000e+03 1.100000000000000000e+02 2.287640542751478497e+06 9.387444746843848407e+03 1.171679965515244604e+01 1.615068594339262135e+07 7.766451249860244803e+06 6.383115903708690777e+06 5.551112578718458535e+05 1.084706751202113373e+05
3.920000000000000000e+03 1.120000000000000000e+02 2.341649155511775520e+06 9.711022466527465440e+03 1.157687430833094488e+01 1.725848984180749953e+07 8.299165773664363660e+06 6.820945027929596603e+06 5.609436509744678624e+05 1.118540539639675553e+05
3.920000000000000000e+03 1.140000000000000000e+02 2.393732365246405825e+06 1.004668256347351962e+04 1.144109217764667186e+01 1.842075428279194981e+07 8.858068977651480585e+06 7.280298188752966002e+06 5.670912391559852986e+05 1.153746183197458158e+05
3.920000000000000000e+03 1.160000000000000000e+02 2.447774849719607271e+06 1.039513018600499163e+04 1.130918816215054257e+01 1.967466647926725447e+07 9.461043240148033947e+06 7.775872612726596184e+06 5.735560122087431373e+05 1.189527320720029966e+05
3.920000000000000000e+03 1.180000000000000000e+02 2.716917221880551428e+06 9.393482912258146825e+03 1.118104314646767783e+01 1.765096878462244570e+07 8.487898845847964287e+06 6.976061571619048715e+06 6.004402907173911808e+05 9.717650643891487562e+04
3.920000000000000000e+03 1.200000000000000000e+02 2.549355477489604149e+06 1.113116533638286637e+04 1.105646462849503386e+01 2.238088140410975739e+07 1.076239269113107398e+07 8.845429880211137235e+06 5.874091726149454480e+05 1.264502056176009355e+05
3.920000000000000000e+03 1.220000000000000000e+02 2.598259967318352778e+06 1.152052752225253244e+04 1.093529397337614917e+01 2.385059001347347349e+07 1.146913792202282883e+07 9.426291921063655987e+06 5.948179672782206908e+05 1.303770082806066057e+05
3.920000000000000000e+03 1.240000000000000000e+02 2.646925767509269062e+06 1.192547926299276151e+04 1.081738398829932102e+01 2.542062084436740726e+07 1.222412553998860158e+07 1.004680356998789310e+07 6.025499203053365927e+05 1.343808180299611413e+05
3.920000000000000000e+03 1.260000000000000000e+02 2.684944759032881819e+06 1.235145189935370945e+04 1.070237771311754926e+01 2.695343732850776985e+07 1.296121773166288622e+07 1.065260726846089587e+07 6.108889177756375866e+05 1.389871332802022225e+05
3.920000000000000000e+03 1.280000000000000000e+02 2.721127047601195518e+06 1.279246089117248448e+04 1.059082022289035763e+01 2.857952413770290837e+07 1.374316123399576545e+07 1.129527350622714683e+07 6.195027694091892336e+05 1.436304722577588109e+05
3.920000000000000000e+03 1.300000000000000000e+02 2.754700488570125774e+06 1.325845550795611234e+04 1.048193241637058470e+01 3.031213727989488095e+07 1.457633052171918936e+07 1.198004135705795139e+07 6.287431620165557833e+05 1.484677430196299101e+05
3.920000000000000000e+03 1.320000000000000000e+02 2.786667616695686243e+06 1.375212323384132105e+04 1.037578427725680186e+01 3.217470597217082232e+07 1.547199210530629568e+07 1.271617057677572779e+07 6.386211218538528774e+05 1.534868143364404095e+05
3.920000000000000000e+03 1.340000000000000000e+02 3.170762460723340511e+06 1.200847226815756221e+04 1.027228627025167818e+01 2.710281667722858861e+07 1.303305043484604359e+07 1.071164536132255569e+07 6.588296088342540897e+05 1.220611541143766808e+05
3.920000000000000000e+03 1.360000000000000000e+02 3.243377955601217225e+06 1.274035961768448396e+04 1.017136251788209300e+01 3.021685286026282236e+07 1.453051068455949426e+07 1.194238280209249631e+07 6.679055876330811298e+05 1.313099129930487252e+05
3.920000000000000000e+03 1.380000000000000000e+02 2.993004367849408183e+06 1.436044995503487735e+04 1.007281652117514525e+01 3.506996339818880707e+07 1.686424725371153653e+07 1.386044171090094559e+07 6.652448289250709349e+05 1.487739884154208121e+05
3.920000000000000000e+03 1.400000000000000000e+02 2.821561385449426714e+06 1.741894127221135568e+04 9.976675483822818435e+00 4.380784999025847018e+07 2.106607313788579404e+07 1.731385186735691875e+07 6.921686500031684991e+05 1.833427312188361830e+05
3.920000000000000000e+03 1.420000000000000000e+02 2.846136139982423745e+06 2.248509528296222561e+04 9.882756906086402893e+00 5.154066437027321011e+07 2.478458553525999933e+07 2.037003478259047866e+07 7.067336661478604656e+05 2.263202655243253394e+05
3.920000000000000000e+03 1.500000000000000000e+02 3.213728592726349831e+06 2.130468562969849154e+04 9.528172810375457047e+00 4.935573050090719759e+07 2.373390679380742088e+07 1.950649956315866113e+07 7.493217572545820149e+05 2.188873014200072503e+05
3.920000000000000000e+03 1.520000000000000000e+02 3.184711351113742683e+06 1.765117466153078931e+04 9.444405508250676817e+00 4.446567130702402443e+07 2.138240256226350740e+07 1.757383771090324968e+07 7.725022796136431862e+05 1.696955853217013355e+05
3.920000000000000000e+03 1.680000000000000000e+02 -2.772551855183692183e+06 2.470647537985887539e+04 8.708703262189755989e+00 7.458413529772762954e+07 3.586560055919854343e+07 2.947733500929438323e+07 -8.474618382461979054e+05 3.269226539847051608e+05
4.110000000000000000e+03 4.200000000000000000e+01 6.541268161076898687e+05 1.938220612244459744e+03 2.259639063579090745e+01 5.367301571550951339e+05 2.580997868750111666e+05 2.121278820072878734e+05 3.469672327144286828e+05 2.600488156309614715e+04
4.110000000000000000e+03 4.400000000000000000e+01 6.541268161076898687e+05 2.160115713843680624e+03 2.183832729013884943e+01 6.403658842827492626e+05 3.079355539317056537e+05 2.530870623380512116e+05 3.707154100795449340e+05 2.859933280375761751e+04
4.110000000000000000e+03 4.600000000000000000e+01 6.541268161076898687e+05 2.408095717783741748e+03 2.123145529850612334e+01 7.618744976199161028e+05 3.663659342405553907e+05 3.011100110195198213e+05 3.950684354499701294e+05 3.140608142311340271e+04
4.110000000000000000e+03 4.800000000000000000e+01 6.541268161076898687e+05 2.700882845060845739e+03 2.069011105218757507e+01 8.843673326925073052e+05 4.252696015759758884e+05 3.495219463628665544e+05 4.163624141663714545e+05 3.531137515663998784e+04
4.110000000000000000e+03 6.000000000000000000e+01 -3.569544232410907280e+05 2.144524904455714022e+03 1.654012199681890749e+01 1.394977811259831069e+06 6.708091039451183751e+05 5.513267413893459598e+05 -3.226012013438052963e+05 2.785896366810602194e+04
4.110000000000000000e+03 6.200000000000000000e+01 1.103340979492942104e+06 3.522947173475261025e+03 1.744460553037320594e+01 2.066368564420856070e+06 9.936637227710932493e+05 8.166755327116337139e+05 4.204449399287587148e+05 4.424634907951063360e+04
4.110000000000000000e+03 6.400000000000000000e+01 1.153170953830676386e+06 3.710497354573402845e+03 1.707925579306312613e+01 2.317377155548342504e+06 1.114367325894851703e+06 9.158797978189525893e+05 4.277774673286732286e+05 4.636727339918070356e+04
4.110000000000000000e+03 6.600000000000000000e+01 1.201185960664686514e+06 3.911155910576796487e+03 1.673246327825307134e+01 2.595766251387020573e+06 1.248237512517376803e+06 1.025905456871157279e+06 4.361188277398097562e+05 4.860784263088580337e+04
4.110000000000000000e+03 6.800000000000000000e+01 1.247294919321778929e+06 4.123836796210880493e+03 1.640277157731992475e+01 2.902331733456114307e+06 1.395657001678676344e+06 1.147067060222370550e+06 4.452938192865829333e+05 5.095531263177100482e+04
4.110000000000000000e+03 7.000000000000000000e+01 1.290696378111001803e+06 4.350244562994639637e+03 1.608881048866856744e+01 3.236573951202317141e+06 1.556385524223754415e+06 1.279167134687596932e+06 4.550765925211327849e+05 5.344041725884022890e+04
4.110000000000000000e+03 7.200000000000000000e+01 1.333283418824169785e+06 4.589011179138842635e+03 1.578947817991264380e+01 3.604809305324348621e+06 1.733460475485114381e+06 1.424702064500639681e+06 4.654350617835971643e+05 5.602707472423079162e+04
4.110000000000000000e+03 7.400000000000000000e+01 1.371458638511214172e+06 4.841035568262648667e+03 1.550367422000693018e+01 3.998413027269314043e+06 1.922734425146659836e+06 1.580263146309285425e+06 4.761420418176874518e+05 5.875263789403349074e+04
4.110000000000000000e+03 7.600000000000000000e+01 1.406701863725826610e+06 5.107010256733468850e+03 1.523047805176678260e+01 4.423981154177700169e+06 2.127379238544228487e+06 1.748457282985676080e+06 4.871750731343943626e+05 6.158051461488494533e+04
4.110000000000000000e+03 7.800000000000000000e+01 1.442217976285594050e+06 5.384194461320486880e+03 1.496899803326682488e+01 4.888541449811301194e+06 2.350774387289293576e+06 1.932062005514726974e+06 4.983974127801163122e+05 6.450119733535809792e+04
4.110000000000000000e+03 8.000000000000000000e+01 1.476579823809379712e+06 5.670031035839748256e+03 1.471845662371469210e+01 5.383656539907840081e+06 2.588862554180933628e+06 2.127742673000823241e+06 5.093869349819278577e+05 6.751154025941026339e+04
4.110000000000000000e+03 8.400000000000000000e+01 1.554132830141307553e+06 6.244305144037090031e+03 1.424742103748676492e+01 6.477784246044466272e+06 3.115000547366784886e+06 2.560166657109448686e+06 5.291778181183120469e+05 7.353073288631960168e+04
4.110000000000000000e+03 8.600000000000000000e+01 1.601910273685142398e+06 6.512409267033589458e+03 1.402566530445042758e+01 7.059294332846217789e+06 3.394633855591408443e+06 2.789992578822069801e+06 5.365525631719335215e+05 7.639266640879526676e+04
4.110000000000000000e+03 8.800000000000000000e+01 1.659162811725010164e+06 6.755585332898169327e+03 1.381237791290426209e+01 7.654825489127798937e+06 3.681009537048207130e+06 3.025359943907274865e+06 5.415604500277987681e+05 7.905612285942673043e+04
4.110000000000000000e+03 9.000000000000000000e+01 1.722737648089962779e+06 6.986109525234072862e+03 1.360698052712528927e+01 8.274147853441030718e+06 3.978825801152747124e+06 3.270130131812981330e+06 5.451376871302457293e+05 8.160628365019653575e+04
4.110000000000000000e+03 9.200000000000000000e+01 1.789426535562618868e+06 7.206193841097039694e+03 1.340901910917036233e+01 8.908402468155590817e+06 4.283822602059197612e+06 3.520801882373608183e+06 5.474183010224823374e+05 8.405816294409611146e+04
4.110000000000000000e+03 9.600000000000000000e+01 1.934717923929748824e+06 7.615506340529592308e+03 1.303391341752043253e+01 1.021907405166590400e+07 4.914091000168591738e+06 4.038808898209761828e+06 5.485026365791496355e+05 8.878983242878816964e+04
4.110000000000000000e+03 9.800000000000000000e+01 2.002491528580176411e+06 7.843442126134300452e+03 1.285597623414701474e+01 1.093557643652360328e+07 5.258638647365117446e+06 4.321986825380183756e+06 5.502468862151696812e+05 9.137623336534260307e+04
4.110000000000000000e+03 1.000000000000000000e+02 2.066553449703369522e+06 8.088045480440758183e+03 1.268397072103076084e+01 1.169157115522137843e+07 5.622177146503608674e+06 4.620773014954611659e+06 5.528978962694872171e+05 9.417943033121485496e+04
4.110000000000000000e+03 1.020000000000000000e+02 2.131234657107765786e+06 8.346904796593542414e+03 1.251762924244591346e+01 1.251970553547521494e+07 6.020405761382092722e+06 4.948070428298765793e+06 5.562322191536038881e+05 9.700002846747789590e+04
4.110000000000000000e+03 1.040000000000000000e+02 2.193477502431878354e+06 8.619103699661411156e+03 1.235662497909932078e+01 1.339615414650791883e+07 6.441867452510943636e+06 5.294462716990069486e+06 5.601304820187505102e+05 9.994757794402498985e+04
4.110000000000000000e+03 1.060000000000000000e+02 2.252560702058957424e+06 8.903473436174968811e+03 1.220070752527306901e+01 1.430785663036699407e+07 6.880281828227584250e+06 5.654788132552520372e+06 5.645274276942147408e+05 1.030959268663770054e+05
4.110000000000000000e+03 1.080000000000000000e+02 2.312477321274842601e+06 9.200645335140128736e+03 1.204963602856402716e+01 1.530400887078005262e+07 7.359305929106233642e+06 6.048489999493780546e+06 5.693186382945488440e+05 1.061901627355791279e+05
4.110000000000000000e+03 1.100000000000000000e+02 2.369627403261326719e+06 9.508716458276414414e+03 1.190310502659494674e+01 1.633584464891267568e+07 7.855489329416058026e+06 6.456294806577438489e+06 5.745480984223482665e+05 1.095059950358996139e+05
4.110000000000000000e+03 1.120000000000000000e+02 2.426774337006784510e+06 9.829678244809461830e+03 1.176095549382593575e+01 1.744167725931463391e+07 8.387255911299601197e+06 6.893344833247307688e+06 5.801244162986987503e+05 1.128733041626150953e+05
4.110000000000000000e+03 1.140000000000000000e+02 2.482780824220516253e+06 1.016219329974550601e+04 1.162302111031214835e+01 1.860962691049247980e+07 8.948892987270049751e+06 7.354944917559163645e+06 5.860342566564782755e+05 1.163434072854888946e+05
4.110000000000000000e+03 1.180000000000000000e+02 2.595745904666836839e+06 1.086628215909463688e+04 1.135881432209337305e+01 2.117040329140463844e+07 1.018030476716935448e+07 8.367021587251892313e+06 5.988633900339443935e+05 1.236431532262838882e+05
4.110000000000000000e+03 1.200000000000000000e+02 2.645869284054281656e+06 1.123710963936980625e+04 1.123228928835170670e+01 2.254533328753250092e+07 1.084147339024360850e+07 8.910424979252116755e+06 6.057270947916141013e+05 1.273649114813923952e+05
4.110000000000000000e+03 1.260000000000000000e+02 2.800547939010074828e+06 1.243836114023176378e+04 1.087280975753745516e+01 2.719797165416239575e+07 1.307880802632718533e+07 1.074925275760975108e+07 6.283609898736457108e+05 1.394466369822608540e+05
4.110000000000000000e+03 1.280000000000000000e+02 2.837102345838029869e+06 1.287338167575443731e+04 1.075925546219966655e+01 2.879167380272032693e+07 1.384517857473329827e+07 1.137911984597305395e+07 6.367624327483902453e+05 1.440736355556645431e+05
4.110000000000000000e+03 1.300000000000000000e+02 2.876325253003286663e+06 1.332998066840777756e+04 1.064861149055120926e+01 3.051326095739690959e+07 1.467304574743696302e+07 1.205952997747786529e+07 6.456249738786671078e+05 1.488703682555627311e+05
4.110000000000000000e+03 1.320000000000000000e+02 2.914592998601747211e+06 1.380957448908922561e+04 1.054078307043994123e+01 3.235529202521771193e+07 1.555883131339374557e+07 1.278754226409797184e+07 6.550232541413659928e+05 1.538230520649484824e+05
4.110000000000000000e+03 1.340000000000000000e+02 2.949846086112782825e+06 1.431598220670107003e+04 1.043563883192364372e+01 3.432215689231687784e+07 1.650464625642022863e+07 1.356489168799428642e+07 6.650748199490148108e+05 1.589425647503594810e+05
4.110000000000000000e+03 1.360000000000000000e+02 2.951752336243182886e+06 1.486345625900419691e+04 1.033313683123700244e+01 3.626771767628768086e+07 1.744021661146949977e+07 1.433382125701216236e+07 6.763036911518116249e+05 1.641529124721782864e+05
